,index,Date,State,Population Staying at Home,Population Not Staying at Home,nTrips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Number_of_Trips_1_25,Number_of_Trips_25_250,Number_of_Trips_250_,positive,positiveIncrease,region,Ratio
11538,1961019,20200904,ID,432333.0,1321875.0,4713895.0,1088185.0,1234698.0,549154.0,661026.0,659430.0,265473.0,141179.0,89139.0,18239.0,7372.0,3533063.0,230318.0,25611.0,32927.0,263.0,W,0.7535451896240355
11539,1961020,20200904,IL,3212559.0,9528521.0,44486772.0,11136157.0,10793939.0,5148515.0,6564678.0,6777829.0,2575385.0,804568.0,491577.0,126140.0,67984.0,33643289.0,1296145.0,194124.0,247299.0,5594.0,M,0.7478581878459283
11540,1961021,20200904,IN,1505895.0,5185983.0,23233256.0,5397975.0,5642194.0,2771373.0,3523564.0,3619766.0,1354250.0,543761.0,286276.0,63303.0,30794.0,17335106.0,830037.0,94097.0,97884.0,1030.0,M,0.7749667582104754
11541,1961022,20200904,IA,756521.0,2399624.0,10078067.0,2440842.0,2533186.0,1077987.0,1328141.0,1474026.0,668293.0,320966.0,187785.0,34174.0,12667.0,7380156.0,508751.0,46841.0,66614.0,1091.0,M,0.7603022041129289
11542,1961023,20200904,KS,735854.0,2175651.0,9131798.0,2290680.0,2325285.0,1000443.0,1218444.0,1286640.0,528715.0,251002.0,174064.0,40103.0,16422.0,6834852.0,425066.0,56525.0,45220.0,1280.0,M,0.7472599222738755
11543,1961024,20200904,KY,1069595.0,3398807.0,14819164.0,3189007.0,3627611.0,1860560.0,2326632.0,2269652.0,874137.0,383905.0,220150.0,48881.0,18629.0,11003810.0,604055.0,67510.0,51677.0,792.0,S,0.7606314293118659
11544,1961025,20200904,LA,1008776.0,3651202.0,15219423.0,3442685.0,3693009.0,1872450.0,2459578.0,2178280.0,841710.0,449157.0,222885.0,43095.0,16574.0,11467722.0,672042.0,59669.0,152369.0,822.0,S,0.7835234415269772
11545,1961026,20200904,ME,337926.0,1000478.0,3812848.0,779415.0,875069.0,445157.0,586431.0,679215.0,282757.0,112947.0,39989.0,6330.0,5538.0,2686072.0,152936.0,11868.0,4632.0,15.0,N,0.7475156978012618
11546,1961027,20200904,MD,1519960.0,4522758.0,17591463.0,4045015.0,4046551.0,2029225.0,2744971.0,2978587.0,1140468.0,363622.0,174438.0,39449.0,29137.0,12865762.0,538060.0,68586.0,110831.0,819.0,N,0.748464184494461
11547,1961028,20200904,MA,1982769.0,4919380.0,23744301.0,5960882.0,6080038.0,2833999.0,3385197.0,3532903.0,1312872.0,440889.0,122892.0,26449.0,48180.0,18260116.0,563781.0,74629.0,121758.0,212.0,N,0.7127316434345303
11548,1961029,20200904,MI,2428834.0,7567081.0,31720271.0,7548496.0,7208168.0,3658257.0,4855297.0,5093308.0,1963782.0,817949.0,440572.0,87857.0,46585.0,23270218.0,1258521.0,134442.0,116295.0,1053.0,W,0.7570173415840371
11549,1961030,20200904,MN,1376232.0,4234947.0,16923681.0,4090092.0,3701627.0,1765525.0,2310684.0,2889747.0,1171099.0,552276.0,362660.0,48087.0,31884.0,11867928.0,914936.0,79971.0,78966.0,843.0,M,0.7547338981700638
11550,1961031,20200904,MS,560389.0,2426141.0,8492194.0,1780269.0,2033863.0,974689.0,1330329.0,1344189.0,573995.0,259807.0,144531.0,42018.0,8504.0,6119150.0,404338.0,50522.0,85939.0,823.0,S,0.8123611683123892
11551,1961032,20200904,MO,1527297.0,4599155.0,18084985.0,4059794.0,4361403.0,2046819.0,2660291.0,2927660.0,1170189.0,455979.0,310973.0,62740.0,29137.0,13128307.0,766952.0,91877.0,90215.0,1605.0,M,0.7507044860548977
11552,1961033,20200904,MT,280834.0,781471.0,2860477.0,757721.0,757332.0,307375.0,333470.0,345307.0,170256.0,106287.0,64300.0,10549.0,7880.0,2155898.0,170587.0,18429.0,8019.0,148.0,W,0.7356371286965607
11553,1961034,20200904,NE,460816.0,1468452.0,5985822.0,1502883.0,1507640.0,695843.0,846310.0,783549.0,312075.0,193770.0,111011.0,21473.0,11268.0,4552676.0,304781.0,32741.0,35469.0,474.0,W,0.7611446413873034
11554,1961035,20200904,NV,849479.0,2184913.0,7717982.0,1880556.0,1876395.0,936209.0,1314700.0,1226412.0,222527.0,111894.0,107364.0,28213.0,13712.0,6007860.0,219258.0,41925.0,70712.0,489.0,W,0.7200496837587234
11555,1961036,20200904,NH,315675.0,1040783.0,4536377.0,975068.0,1050578.0,511722.0,663778.0,791394.0,370862.0,134827.0,29694.0,3296.0,5158.0,3201146.0,164521.0,8454.0,7368.0,21.0,N,0.7672799305249407
11556,1961037,20200904,NJ,2524305.0,6384215.0,27764134.0,7228722.0,6750293.0,3131366.0,4038677.0,4071718.0,1558274.0,651586.0,243175.0,44037.0,46286.0,21149058.0,894761.0,90323.0,193422.0,449.0,N,0.7166414847808614
11557,1961038,20200904,NM,502896.0,1592532.0,7125673.0,1657545.0,1873524.0,892887.0,1051834.0,865811.0,365689.0,239232.0,139669.0,31552.0,7930.0,5475790.0,378901.0,39482.0,25812.0,200.0,W,0.760003206982058
11558,1961039,20200904,NY,6338046.0,13204163.0,64958014.0,17814427.0,15742815.0,7621498.0,9820242.0,9378275.0,2756984.0,1108494.0,528907.0,87795.0,98577.0,50998982.0,1637401.0,186372.0,437971.0,864.0,N,0.67567402436439
11559,1961040,20200904,NC,2334787.0,8048833.0,31446080.0,6248382.0,7414787.0,3935994.0,5250230.0,5300356.0,1912472.0,745322.0,496184.0,107612.0,34741.0,22849393.0,1241506.0,142353.0,174254.0,2045.0,S,0.7751471066930415
11560,1961041,20200904,ND,179575.0,580502.0,2203331.0,566172.0,586245.0,265668.0,273460.0,222357.0,118404.0,96047.0,58148.0,13444.0,3386.0,1691545.0,154195.0,16830.0,12971.0,342.0,M,0.7637410420260052
11561,1961042,20200904,OH,2784194.0,8905248.0,39193652.0,9313665.0,9393870.0,4617648.0,6082220.0,6417622.0,2069323.0,763871.0,387888.0,96772.0,50773.0,29407403.0,1151759.0,147545.0,128444.0,1332.0,M,0.7618197686425067
11562,1961043,20200904,OK,936782.0,3006297.0,11783921.0,2743238.0,2927144.0,1352653.0,1718910.0,1859208.0,662797.0,313373.0,166074.0,30804.0,9720.0,8741945.0,479447.0,40524.0,62040.0,1013.0,S,0.7624237302879299
11563,1961044,20200904,OR,1181480.0,3009233.0,11739072.0,2957921.0,2970987.0,1397615.0,1618645.0,1715884.0,599399.0,307819.0,123062.0,26005.0,21735.0,8945168.0,430881.0,47740.0,27601.0,265.0,W,0.7180718412356084
11564,1961045,20200904,PA,3363724.0,9443336.0,37898111.0,9139776.0,9018927.0,4528744.0,5855092.0,5850355.0,1972724.0,929934.0,483233.0,75921.0,43405.0,28542539.0,1413167.0,119326.0,137662.0,891.0,N,0.737353928223964
11565,1961046,20200904,RI,274759.0,782556.0,3247438.0,795655.0,846851.0,385603.0,495163.0,478328.0,172835.0,50024.0,15568.0,3234.0,4177.0,2523272.0,65592.0,7411.0,22243.0,100.0,N,0.7401351536675447
11566,1961047,20200904,SC,1097031.0,3987096.0,15274279.0,3110708.0,3653967.0,1914091.0,2528445.0,2577277.0,867325.0,326538.0,225337.0,51194.0,19397.0,11207211.0,551875.0,70591.0,123325.0,1629.0,S,0.7842243122565585
11567,1961048,20200904,SD,193978.0,688257.0,2895562.0,798125.0,715722.0,312978.0,357361.0,336837.0,177274.0,111314.0,70499.0,11232.0,4220.0,2184186.0,181813.0,15452.0,14596.0,259.0,M,0.7801288772265893
11568,1961049,20200904,TN,1475235.0,5294775.0,20959271.0,4368960.0,4967990.0,2546886.0,3336462.0,3587487.0,1254913.0,472024.0,294232.0,98828.0,31489.0,15220298.0,766256.0,130317.0,160597.0,1051.0,S,0.7820926409266752
11569,1961050,20200904,TX,6201208.0,22500637.0,80344954.0,18184517.0,19404945.0,9460092.0,12152956.0,12937527.0,4813430.0,1889786.0,1109584.0,264612.0,127505.0,59202510.0,2999370.0,392117.0,630829.0,5482.0,S,0.7839439241623666
11570,1961051,20200904,UT,837567.0,2323538.0,9471487.0,2167666.0,2416074.0,1177026.0,1388078.0,1313333.0,548978.0,227696.0,169021.0,41360.0,22255.0,7148844.0,396717.0,63615.0,53839.0,513.0,W,0.7350398041191293
11571,1961052,20200904,VT,157750.0,468549.0,1928558.0,406413.0,486197.0,226668.0,273047.0,325256.0,147444.0,41629.0,16579.0,3083.0,2242.0,1392325.0,58208.0,5325.0,1642.0,5.0,N,0.7481235001173561
11572,1961053,20200904,VA,2066628.0,6451057.0,25368363.0,5640399.0,5973574.0,3064272.0,3990365.0,4089517.0,1482087.0,653364.0,364870.0,70875.0,39040.0,18668610.0,1018234.0,109915.0,124779.0,1111.0,S,0.7573721028659782
11573,1961054,20200904,WA,1999855.0,5535736.0,20878409.0,5224843.0,5049082.0,2376065.0,3103149.0,3292023.0,1124487.0,424332.0,197476.0,36176.0,50776.0,15753139.0,621808.0,86952.0,75856.0,479.0,W,0.7346120563071961
11574,1961055,20200904,WV,451484.0,1354348.0,5167515.0,1144901.0,1249764.0,610748.0,789645.0,790896.0,334275.0,157246.0,72866.0,12668.0,4506.0,3795058.0,230112.0,17174.0,11037.0,192.0,S,0.7499856022044132
11575,1961056,20200904,WI,1380289.0,4433279.0,17889697.0,4016794.0,4114281.0,2082434.0,2708670.0,2857538.0,1184355.0,530568.0,323208.0,51104.0,20745.0,12922179.0,853776.0,71849.0,84464.0,1542.0,M,0.7625745497429461
11576,1961057,20200904,WY,140845.0,436892.0,1946179.0,504113.0,518498.0,237481.0,190748.0,189096.0,155175.0,89728.0,51034.0,7306.0,3000.0,1450840.0,140762.0,10306.0,3989.0,50.0,W,0.7562126019278669
11577,1961058,20200905,AL,976989.0,3910882.0,14304328.0,2883779.0,3438334.0,1912676.0,2417206.0,2263524.0,824373.0,352585.0,166600.0,35291.0,9960.0,10651995.0,519185.0,45251.0,131803.0,1410.0,S,0.800119724927274
11578,1961059,20200905,AK,218817.0,518621.0,1766772.0,411380.0,459033.0,231536.0,274198.0,208093.0,106635.0,48593.0,17002.0,3569.0,6733.0,1376147.0,65595.0,10302.0,6567.0,98.0,W,0.7032740379530211
11579,1961060,20200905,AZ,1973199.0,5198447.0,17788818.0,4178576.0,4330333.0,2156078.0,2709980.0,2766412.0,928341.0,391207.0,253976.0,49871.0,24044.0,13374967.0,645183.0,73915.0,205516.0,835.0,W,0.7248610709452196
11580,1961061,20200905,AR,616427.0,2397398.0,8772094.0,1924806.0,2228941.0,1074021.0,1340065.0,1282902.0,510079.0,255967.0,125977.0,23879.0,5457.0,6567833.0,381944.0,29336.0,65226.0,548.0,S,0.7954668900815409
11581,1961062,20200905,CA,11402137.0,28154908.0,95347522.0,24087650.0,24124857.0,11160938.0,13411988.0,13104237.0,5531748.0,2478061.0,1087446.0,243963.0,116634.0,72785433.0,3565507.0,360597.0,727239.0,4956.0,W,0.7117545812635904
11582,1961063,20200905,CO,1566352.0,4129212.0,19261305.0,4919665.0,4842625.0,2284808.0,2793257.0,2709411.0,934386.0,464051.0,210677.0,56464.0,45961.0,14840355.0,674728.0,102425.0,58655.0,368.0,W,0.724987376140449
11583,1961064,20200905,CT,945867.0,2626798.0,10794221.0,2572486.0,2850437.0,1346950.0,1601533.0,1523229.0,572621.0,228251.0,64646.0,13825.0,20243.0,8371406.0,292897.0,34068.0,53365.0,0.0,N,0.7352488968319167
11584,1961065,20200905,DE,244957.0,722214.0,2873458.0,671033.0,722213.0,359080.0,466692.0,406252.0,155983.0,67833.0,20790.0,1673.0,1909.0,2219018.0,88623.0,3582.0,17892.0,140.0,N,0.7467283448325064
11585,1961066,20200905,DC,253392.0,449063.0,2394542.0,778840.0,616897.0,319266.0,363914.0,229659.0,59441.0,13939.0,6599.0,2653.0,3334.0,2078917.0,20538.0,5987.0,14238.0,52.0,N,0.639276537287086
11586,1961067,20200905,FL,5107792.0,16191533.0,60853102.0,14908277.0,15510584.0,7984105.0,9688138.0,8355166.0,2636817.0,1013841.0,553677.0,125843.0,76654.0,48091104.0,1567518.0,202497.0,643867.0,3656.0,S,0.7601899590714729
11587,1961068,20200905,GA,2400753.0,8118722.0,32817787.0,7363859.0,7839250.0,4051087.0,5413410.0,4986886.0,1832943.0,720848.0,449949.0,117304.0,42251.0,24667606.0,1170797.0,159555.0,281548.0,2194.0,S,0.7717801506253876
11588,1961069,20200905,HI,412472.0,1008019.0,3488256.0,944337.0,1008582.0,405695.0,479644.0,555261.0,71600.0,13790.0,5062.0,1015.0,3270.0,2838258.0,18852.0,4285.0,9473.0,271.0,W,0.7096271641284598
11589,1961070,20200905,ID,435088.0,1319120.0,4586443.0,1073744.0,1198426.0,540964.0,664277.0,628339.0,245936.0,135240.0,77681.0,15218.0,6618.0,3477411.0,212921.0,21836.0,33196.0,269.0,W,0.7519746803115708
11590,1961071,20200905,IL,3288720.0,9452360.0,43881796.0,11481638.0,10855467.0,5204326.0,6401264.0,6235196.0,2325342.0,800423.0,421538.0,98359.0,58243.0,33942695.0,1221961.0,156602.0,250105.0,2806.0,M,0.7418805941097615
11591,1961072,20200905,IN,1589563.0,5102315.0,22560707.0,5390641.0,5547681.0,2760006.0,3459603.0,3320804.0,1234322.0,519265.0,249168.0,50370.0,28847.0,17157931.0,768433.0,79217.0,98961.0,1077.0,M,0.7624638404944023
11592,1961073,20200905,IA,763303.0,2392842.0,10500215.0,2631265.0,2691139.0,1155483.0,1397189.0,1464240.0,638788.0,327723.0,158014.0,26141.0,10233.0,7875076.0,485737.0,36374.0,67642.0,1028.0,M,0.7581533801520526
11593,1961074,20200905,KS,743276.0,2168229.0,9154838.0,2275211.0,2405437.0,1028019.0,1247677.0,1241895.0,511674.0,250286.0,149726.0,31571.0,13342.0,6956344.0,400012.0,44913.0,45220.0,0.0,M,0.7447107252091273
11594,1961075,20200905,KY,1091816.0,3376586.0,14990196.0,3290764.0,3709249.0,1927068.0,2405347.0,2244517.0,808409.0,368175.0,184744.0,35798.0,16125.0,11332428.0,552919.0,51923.0,52464.0,787.0,S,0.7556585105816352
11595,1961076,20200905,LA,1003133.0,3656845.0,15421135.0,3612785.0,3738199.0,1926974.0,2481252.0,2178217.0,797994.0,447225.0,192450.0,32534.0,13505.0,11759210.0,639675.0,46039.0,152369.0,0.0,S,0.7847343914499167
11596,1961077,20200905,ME,347169.0,991235.0,3955611.0,856344.0,910205.0,469906.0,610419.0,689224.0,270751.0,101722.0,36960.0,5248.0,4832.0,2846874.0,138682.0,10080.0,4667.0,35.0,N,0.7406097112680476
11597,1961078,20200905,MD,1542345.0,4500373.0,18323484.0,4493458.0,4360877.0,2172947.0,2820014.0,2856921.0,1048070.0,351083.0,160868.0,35434.0,23812.0,13847296.0,511951.0,59246.0,111607.0,776.0,N,0.744759725673116
11598,1961079,20200905,MA,2016063.0,4886086.0,24328656.0,6420600.0,6339695.0,3017033.0,3491002.0,3321156.0,1146919.0,420343.0,106748.0,24156.0,41004.0,19268330.0,527091.0,65160.0,122196.0,438.0,N,0.7079079283857824
11599,1961080,20200905,MI,2561091.0,7434824.0,30963096.0,7882530.0,7260158.0,3655661.0,4685652.0,4564146.0,1722773.0,728291.0,356128.0,66400.0,41357.0,23484001.0,1084419.0,107757.0,117191.0,896.0,W,0.7437862366776828
11600,1961081,20200905,MN,1434802.0,4176377.0,16883477.0,4382790.0,3826391.0,1809556.0,2300474.0,2623772.0,1074646.0,523757.0,278059.0,37633.0,26399.0,12319211.0,801816.0,64032.0,79880.0,914.0,M,0.7442958066388543
11601,1961082,20200905,MS,551345.0,2435185.0,8755939.0,1934069.0,2114673.0,1013216.0,1396038.0,1366420.0,524097.0,246047.0,124913.0,29186.0,7280.0,6457996.0,370960.0,36466.0,86478.0,539.0,S,0.8153894318824857
11602,1961083,20200905,MO,1547531.0,4578921.0,18227990.0,4161605.0,4498254.0,2153711.0,2754553.0,2821304.0,1064196.0,447176.0,253124.0,49455.0,24612.0,13568123.0,700300.0,74067.0,92202.0,1987.0,M,0.7474017587993834
11603,1961084,20200905,MT,288752.0,773553.0,2793561.0,726670.0,730718.0,293148.0,336226.0,351771.0,171271.0,111458.0,56737.0,9091.0,6471.0,2086762.0,168195.0,15562.0,8164.0,145.0,W,0.7281835254470232
11604,1961085,20200905,NE,461434.0,1467834.0,6035211.0,1499676.0,1551242.0,723523.0,864576.0,771259.0,307835.0,195178.0,96119.0,16786.0,9017.0,4639017.0,291297.0,25803.0,35661.0,192.0,W,0.7608243126408565
11605,1961086,20200905,NV,857377.0,2177015.0,7694854.0,1937557.0,1891923.0,961168.0,1289334.0,1150958.0,223359.0,113321.0,93437.0,22565.0,11232.0,6079982.0,206758.0,33797.0,71102.0,390.0,W,0.7174468559105086
11606,1961087,20200905,NH,329942.0,1026516.0,4665333.0,1062361.0,1115206.0,555679.0,722335.0,741353.0,314731.0,120933.0,25374.0,2815.0,4546.0,3455581.0,146307.0,7361.0,7424.0,56.0,N,0.7567620965779994
11607,1961088,20200905,NJ,2520717.0,6387803.0,28948947.0,7926422.0,7385568.0,3385647.0,4129706.0,3794336.0,1405449.0,628594.0,219686.0,37432.0,36107.0,22827343.0,848280.0,73539.0,193747.0,325.0,N,0.7170442452842897
11608,1961089,20200905,NM,521326.0,1574102.0,6858360.0,1615213.0,1822573.0,865372.0,987773.0,818619.0,347310.0,235913.0,131569.0,26539.0,7479.0,5290931.0,367482.0,34018.0,25902.0,90.0,W,0.7512078677959825
11609,1961090,20200905,NY,6404488.0,13137721.0,65602434.0,18552605.0,16237073.0,7711416.0,9732078.0,8845720.0,2697430.0,1142473.0,514861.0,79875.0,88903.0,52233172.0,1657334.0,168778.0,438772.0,801.0,N,0.6722741016637372
11610,1961091,20200905,NC,2382392.0,8001228.0,32369852.0,6948561.0,7754406.0,4159257.0,5411386.0,5069662.0,1761176.0,732684.0,416842.0,85384.0,30494.0,24273610.0,1149526.0,115878.0,175815.0,1561.0,S,0.7705624820630955
11611,1961092,20200905,ND,185669.0,574408.0,2226911.0,606729.0,578732.0,262515.0,275162.0,230594.0,120549.0,96211.0,44778.0,9069.0,2572.0,1723138.0,140989.0,11641.0,13327.0,356.0,M,0.7557234332837331
11612,1961093,20200905,OH,2921783.0,8767659.0,38164198.0,9610931.0,9252297.0,4586168.0,5884694.0,5720413.0,1896637.0,751401.0,342909.0,74563.0,44185.0,29334090.0,1094310.0,118748.0,129785.0,1341.0,M,0.7500494035557899
11613,1961094,20200905,OK,940010.0,3003069.0,11758072.0,2772229.0,2945378.0,1394336.0,1728931.0,1791106.0,633109.0,309304.0,150837.0,24303.0,8539.0,8840874.0,460141.0,32842.0,63187.0,1147.0,S,0.7616050806996258
11614,1961095,20200905,OR,1199155.0,2991558.0,11437689.0,2927792.0,2982685.0,1377693.0,1528339.0,1601183.0,564561.0,303022.0,106603.0,26353.0,19458.0,8816509.0,409625.0,45811.0,27856.0,255.0,W,0.7138541818540186
11615,1961096,20200905,PA,3453886.0,9353174.0,38457924.0,9739557.0,9411008.0,4705301.0,5933385.0,5513817.0,1792491.0,848289.0,411997.0,62554.0,39525.0,29789251.0,1260286.0,102079.0,138625.0,963.0,N,0.7303139049867807
11616,1961097,20200905,RI,281723.0,775592.0,3365310.0,886822.0,916463.0,404271.0,492407.0,447676.0,152548.0,43522.0,14791.0,2883.0,3927.0,2699963.0,58313.0,6810.0,22484.0,241.0,N,0.7335486586305878
11617,1961098,20200905,SC,1101697.0,3982430.0,15799926.0,3400784.0,3870929.0,2011881.0,2637812.0,2487439.0,821605.0,326273.0,189397.0,38249.0,15557.0,11921406.0,515670.0,53806.0,124289.0,964.0,S,0.7833065539078784
11618,1961099,20200905,SD,197463.0,684772.0,2894155.0,769171.0,738517.0,332955.0,376632.0,332023.0,170111.0,104838.0,58078.0,8661.0,3169.0,2217275.0,162916.0,11830.0,14889.0,293.0,M,0.7761786825505675
11619,1961100,20200905,TN,1474951.0,5295059.0,21857957.0,4743033.0,5333063.0,2754550.0,3561991.0,3509901.0,1169635.0,437034.0,244966.0,78101.0,25683.0,16392637.0,682000.0,103784.0,162362.0,1765.0,S,0.7821345906431453
11620,1961101,20200905,TX,6227855.0,22473990.0,81071949.0,18788345.0,20263381.0,9894586.0,12342346.0,12217395.0,4370001.0,1875989.0,1001592.0,212954.0,105360.0,61288658.0,2877581.0,318314.0,635315.0,4486.0,S,0.7830155169467329
11621,1961102,20200905,UT,840844.0,2320261.0,9555369.0,2234645.0,2532009.0,1168558.0,1365940.0,1249796.0,543330.0,239355.0,168797.0,33691.0,19248.0,7301152.0,408152.0,52939.0,54272.0,433.0,W,0.7340031413066
11622,1961103,20200905,VT,160787.0,465512.0,2106496.0,475357.0,521237.0,274399.0,304190.0,336848.0,134454.0,40239.0,14394.0,2952.0,2426.0,1575183.0,54633.0,5378.0,1647.0,5.0,N,0.7432743785316598
11623,1961104,20200905,VA,2097108.0,6420577.0,26237379.0,6172949.0,6353540.0,3256904.0,4079180.0,3932165.0,1391589.0,635621.0,326635.0,56694.0,32102.0,19862573.0,962256.0,88796.0,125727.0,948.0,S,0.7537936657671656
11624,1961105,20200905,WA,2026481.0,5509110.0,20424091.0,5149299.0,5147702.0,2350284.0,3008624.0,3000995.0,1054551.0,451260.0,182655.0,33480.0,45241.0,15655909.0,633915.0,78721.0,76335.0,479.0,W,0.7310786904437887
11625,1961106,20200905,WV,460619.0,1345213.0,5351093.0,1160160.0,1348739.0,664277.0,842136.0,796708.0,312840.0,150678.0,61888.0,10152.0,3515.0,4015312.0,212566.0,13667.0,11289.0,252.0,S,0.7449269921011479
11626,1961107,20200905,WI,1429002.0,4384566.0,18160048.0,4446523.0,4253507.0,2120975.0,2691909.0,2705083.0,1123214.0,507696.0,253396.0,39586.0,18159.0,13512914.0,761092.0,57745.0,85463.0,999.0,M,0.754195358169028
11627,1961108,20200905,WY,145419.0,432318.0,1879864.0,490994.0,488614.0,230406.0,194842.0,195084.0,140325.0,81141.0,49921.0,6154.0,2383.0,1404856.0,131062.0,8537.0,4006.0,17.0,W,0.7482955047019665
11628,1983110,20200906,AL,1131885.0,3755986.0,11737949.0,2362612.0,2826828.0,1544204.0,2007330.0,1854924.0,635989.0,295348.0,159904.0,38558.0,12252.0,8740974.0,455252.0,50810.0,132314.0,511.0,S,0.7684298542248762
11629,1983111,20200906,AK,230853.0,506585.0,1562454.0,376016.0,398701.0,205914.0,237997.0,181326.0,86139.0,50500.0,13916.0,4333.0,7612.0,1218628.0,64416.0,11945.0,6656.0,89.0,W,0.6869526658512309
11630,1983112,20200906,AZ,2132787.0,5038859.0,15352532.0,3518612.0,3777562.0,1792785.0,2305875.0,2433826.0,827663.0,358106.0,261254.0,50444.0,26405.0,11394834.0,619360.0,76849.0,205766.0,250.0,W,0.7026084388437466
11631,1983113,20200906,AR,701283.0,2312542.0,7177332.0,1507839.0,1830234.0,896322.0,1142605.0,1035702.0,396321.0,209916.0,125669.0,25566.0,7158.0,5377000.0,335585.0,32724.0,65226.0,0.0,S,0.7673113070599653
11632,1983114,20200906,CA,12025833.0,27531212.0,86202367.0,21534376.0,21885270.0,10016169.0,11991076.0,11732243.0,5163135.0,2401505.0,1100481.0,245245.0,132867.0,65426891.0,3501986.0,378112.0,732144.0,4905.0,W,0.6959875794564533
11633,1983115,20200906,CO,1677457.0,4018107.0,16673549.0,4124056.0,4177600.0,1931048.0,2443340.0,2406234.0,837702.0,436404.0,207276.0,55426.0,54463.0,12676044.0,643680.0,109889.0,58989.0,334.0,W,0.7054800894169567
11634,1983116,20200906,CT,1022645.0,2550020.0,9187935.0,2220869.0,2407494.0,1111275.0,1302179.0,1268174.0,531593.0,233001.0,71814.0,14457.0,27079.0,7041817.0,304815.0,41536.0,53365.0,0.0,N,0.713758496808405
11635,1983117,20200906,DE,264138.0,703033.0,2430609.0,558991.0,607006.0,313656.0,385318.0,338868.0,135352.0,63276.0,23389.0,2140.0,2613.0,1864971.0,86665.0,4753.0,18043.0,151.0,N,0.7268962779074227
11636,1983118,20200906,DC,263642.0,438813.0,2141098.0,715373.0,548665.0,283483.0,306147.0,207869.0,50913.0,14908.0,6758.0,3290.0,3692.0,1853668.0,21666.0,6982.0,14279.0,41.0,N,0.6246848552576322
11637,1983119,20200906,FL,5609239.0,15690086.0,52849231.0,13056060.0,13530225.0,6830501.0,8379070.0,7090504.0,2291207.0,934046.0,527067.0,122565.0,87986.0,41795856.0,1461113.0,210551.0,646431.0,2564.0,S,0.7366471003189068
11638,1983120,20200906,GA,2713786.0,7805689.0,26867579.0,5855235.0,6517467.0,3299657.0,4384526.0,4071715.0,1511548.0,631022.0,421590.0,122308.0,52511.0,20056885.0,1052612.0,174819.0,283199.0,1651.0,S,0.742022676987207
11639,1983121,20200906,HI,432659.0,987832.0,3121868.0,823654.0,920601.0,365178.0,425487.0,497299.0,65474.0,12936.0,5604.0,1947.0,3688.0,2534920.0,18540.0,5635.0,9693.0,220.0,W,0.6954158808468339
11640,1983122,20200906,ID,475454.0,1278754.0,3795442.0,861378.0,957879.0,445922.0,559159.0,529414.0,222681.0,118824.0,74420.0,17349.0,8416.0,2824338.0,193244.0,25765.0,33477.0,281.0,W,0.7289637260803736
11641,1983123,20200906,IL,3667152.0,9073928.0,35941483.0,9010162.0,9004445.0,4304406.0,5292940.0,5133037.0,1948633.0,680065.0,401117.0,95397.0,71281.0,27611953.0,1081182.0,166678.0,251508.0,1403.0,M,0.7121788733765112
11642,1983124,20200906,IN,1767575.0,4924303.0,18661148.0,4395418.0,4596843.0,2288449.0,2854639.0,2745103.0,994429.0,455179.0,244739.0,52158.0,34191.0,14135349.0,699918.0,86349.0,99804.0,843.0,M,0.7358626382608888
11643,1983125,20200906,IA,852430.0,2303715.0,8312229.0,1963549.0,2156681.0,930208.0,1120492.0,1165138.0,509450.0,267042.0,155602.0,29024.0,15043.0,6170930.0,422644.0,44067.0,68291.0,649.0,M,0.7299141832837212
11644,1983126,20200906,KS,824609.0,2086896.0,7617190.0,1897208.0,2006731.0,821794.0,1040347.0,1023998.0,426780.0,208845.0,142748.0,32278.0,16461.0,5766080.0,351593.0,48739.0,45220.0,0.0,M,0.716775688175016
11645,1983127,20200906,KY,1210009.0,3258393.0,12541315.0,2692555.0,3116867.0,1612554.0,1995949.0,1869127.0,690813.0,319240.0,182336.0,42566.0,19308.0,9417925.0,501576.0,61874.0,52774.0,310.0,S,0.7292076675285706
11646,1983128,20200906,LA,1125765.0,3534213.0,13220200.0,3052957.0,3287776.0,1654476.0,2131948.0,1805897.0,678291.0,372017.0,184539.0,35945.0,16354.0,10127157.0,556556.0,52299.0,153764.0,1395.0,S,0.7584183873829448
11647,1983129,20200906,ME,373902.0,964502.0,3350691.0,726255.0,789172.0,388179.0,502917.0,560265.0,234986.0,100298.0,36123.0,6694.0,5802.0,2406523.0,136421.0,12496.0,4682.0,15.0,N,0.7206359215901925
11648,1983130,20200906,MD,1661805.0,4380913.0,15669558.0,3842530.0,3662412.0,1812279.0,2404241.0,2441310.0,924569.0,350803.0,164177.0,38534.0,28703.0,11721462.0,514980.0,67237.0,112119.0,512.0,N,0.7249904761400416
11649,1983131,20200906,MA,2148716.0,4753433.0,21275088.0,5627683.0,5548145.0,2529165.0,2980050.0,2878555.0,1078678.0,439442.0,116814.0,24814.0,51742.0,16685043.0,556256.0,76556.0,122562.0,366.0,N,0.688688841692638
11650,1983132,20200906,MI,2788582.0,7207333.0,26240823.0,6484678.0,6154635.0,3075552.0,3975637.0,3892277.0,1474809.0,676749.0,381666.0,73076.0,51744.0,19690502.0,1058415.0,124820.0,117191.0,0.0,W,0.721027839872588
